,condition,layer_n,k,story_merged
599,Multiple-pathway,4,2,0.07017543859649122
600,Multiple-pathway,4,2,0.016666666666666666
601,Multiple-pathway,4,2,0.09090909090909091
602,Multiple-pathway,4,2,0.13580246913580246
603,Multiple-pathway,4,2,0.0759493670886076
604,Multiple-pathway,4,2,0.125
605,Multiple-pathway,4,2,0.1111111111111111
606,Multiple-pathway,4,2,0.10869565217391304
607,Multiple-pathway,4,2,0.08333333333333333
608,Multiple-pathway,4,2,0.038461538461538464
609,Multiple-pathway,4,2,0.10869565217391304
610,Multiple-pathway,4,2,0.05555555555555555
611,Multiple-pathway,4,2,0.09411764705882353
612,Multiple-pathway,4,2,0.05555555555555555
613,Multiple-pathway,4,2,0.046153846153846156
614,Multiple-pathway,4,2,0.06172839506172839
615,Multiple-pathway,4,2,0.08823529411764706
616,Multiple-pathway,4,2,0.0851063829787234
617,Multiple-pathway,4,2,0.16666666666666666
618,Multiple-pathway,4,2,0.07142857142857142
619,Multiple-pathway,4,2,0.06
620,Multiple-pathway,4,2,0.05405405405405406
621,Multiple-pathway,4,2,0.09523809523809523
622,Multiple-pathway,4,2,0.07692307692307693
623,Multiple-pathway,4,2,0.038461538461538464
624,Multiple-pathway,4,2,0.07142857142857142
625,Multiple-pathway,4,2,0.08
626,Multiple-pathway,4,2,0.0
627,Multiple-pathway,4,2,0.06153846153846154
628,Multiple-pathway,4,2,0.08
629,Multiple-pathway,4,2,0.06451612903225806
630,Multiple-pathway,4,2,0.05084745762711865
631,Multiple-pathway,4,2,0.06382978723404255
632,Multiple-pathway,4,2,0.08
633,Multiple-pathway,4,2,0.08
634,Multiple-pathway,4,2,0.05555555555555555
635,Multiple-pathway,4,2,0.09433962264150944
636,Multiple-pathway,4,2,0.04081632653061224
637,Multiple-pathway,4,2,0.06666666666666667
638,Multiple-pathway,4,2,0.023255813953488372
639,Multiple-pathway,4,2,0.06666666666666667
640,Multiple-pathway,4,2,0.03225806451612903
641,Multiple-pathway,4,2,0.047619047619047616
642,Multiple-pathway,4,2,0.09090909090909091
643,Multiple-pathway,4,2,0.07692307692307693
644,Multiple-pathway,4,2,0.025
645,Multiple-pathway,4,2,0.07317073170731707
646,Multiple-pathway,4,2,0.07894736842105263
647,Multiple-pathway,4,2,0.044444444444444446
648,Multiple-pathway,4,2,0.07792207792207792
649,Multiple-pathway,4,2,0.021739130434782608
650,Multiple-pathway,4,2,0.0625
651,Multiple-pathway,4,2,0.11538461538461539
652,Multiple-pathway,4,2,0.12280701754385964
653,Multiple-pathway,4,2,0.07894736842105263
654,Multiple-pathway,4,2,0.025
655,Multiple-pathway,4,2,0.08333333333333333
656,Multiple-pathway,4,2,0.125
657,Multiple-pathway,4,2,0.04838709677419355
658,Multiple-pathway,4,2,0.0625
659,Multiple-pathway,4,2,0.1111111111111111
660,Multiple-pathway,4,2,0.05555555555555555
661,Multiple-pathway,4,2,0.03773584905660377
662,Multiple-pathway,4,2,0.046153846153846156
663,Multiple-pathway,4,2,0.07407407407407407
664,Multiple-pathway,4,2,0.11538461538461539
665,Multiple-pathway,4,2,0.03636363636363636
666,Multiple-pathway,4,2,0.05263157894736842
667,Multiple-pathway,4,2,0.07547169811320754
668,Multiple-pathway,4,2,0.03278688524590164
669,Multiple-pathway,4,2,0.07608695652173914
670,Multiple-pathway,4,2,0.10526315789473684
671,Multiple-pathway,4,2,0.05714285714285714
672,Multiple-pathway,4,2,0.13432835820895522
673,Multiple-pathway,4,2,0.06976744186046512
674,Multiple-pathway,4,2,0.07547169811320754
675,Multiple-pathway,4,2,0.14
676,Multiple-pathway,4,2,0.07936507936507936
677,Multiple-pathway,4,2,0.15789473684210525
678,Multiple-pathway,4,2,0.1095890410958904
679,Multiple-pathway,4,2,0.031746031746031744
680,Multiple-pathway,4,2,0.0684931506849315
681,Multiple-pathway,4,2,0.0625
682,Multiple-pathway,4,2,0.17647058823529413
683,Multiple-pathway,4,2,0.078125
684,Multiple-pathway,4,2,0.13513513513513514
685,Multiple-pathway,4,2,0.11904761904761904
686,Multiple-pathway,4,2,0.10256410256410256
687,Multiple-pathway,4,2,0.06382978723404255
688,Multiple-pathway,4,2,0.10344827586206896
689,Multiple-pathway,4,2,0.03333333333333333
690,Multiple-pathway,4,2,0.13333333333333333
691,Multiple-pathway,4,2,0.06896551724137931
692,Multiple-pathway,4,2,0.0
693,Multiple-pathway,4,2,0.028169014084507043
694,Multiple-pathway,4,2,0.05714285714285714
695,Multiple-pathway,4,2,0.09090909090909091
696,Multiple-pathway,4,2,0.08196721311475409
697,Multiple-pathway,4,2,0.058823529411764705
698,Multiple-pathway,4,2,0.10714285714285714
699,Multiple-pathway,4,2,0.03333333333333333
700,Multiple-pathway,4,2,0.07692307692307693
701,Multiple-pathway,4,2,0.12727272727272726
702,Multiple-pathway,4,2,0.0784313725490196
703,Multiple-pathway,4,2,0.08823529411764706
704,Multiple-pathway,4,2,0.1095890410958904
705,Multiple-pathway,4,2,0.0625
706,Multiple-pathway,5,0,0.08571428571428572
707,Multiple-pathway,5,0,0.0
708,Multiple-pathway,5,0,0.06382978723404255
709,Multiple-pathway,5,1,0.02631578947368421
710,Multiple-pathway,5,1,0.08333333333333333
711,Multiple-pathway,5,1,0.022222222222222223
712,Multiple-pathway,5,1,0.21428571428571427
713,Multiple-pathway,5,1,0.0
714,Multiple-pathway,5,1,0.14285714285714285
715,Multiple-pathway,5,1,0.05
716,Multiple-pathway,5,1,0.05405405405405406
717,Multiple-pathway,5,1,0.0
718,Multiple-pathway,5,1,0.03225806451612903
719,Multiple-pathway,5,1,0.030303030303030304
720,Multiple-pathway,5,1,0.05405405405405406
721,Multiple-pathway,5,1,0.023255813953488372
722,Multiple-pathway,5,1,0.022727272727272728
723,Multiple-pathway,5,1,0.14285714285714285
724,Multiple-pathway,5,1,0.0
725,Multiple-pathway,5,1,0.07317073170731707
726,Multiple-pathway,5,1,0.07317073170731707
727,Multiple-pathway,5,1,0.06896551724137931
728,Multiple-pathway,5,1,0.04918032786885246
729,Multiple-pathway,5,1,0.04
730,Multiple-pathway,5,1,0.02127659574468085
731,Multiple-pathway,5,1,0.08
732,Multiple-pathway,5,1,0.07272727272727272
733,Multiple-pathway,5,1,0.05263157894736842
734,Multiple-pathway,5,1,0.057692307692307696
735,Multiple-pathway,5,1,0.03773584905660377
736,Multiple-pathway,5,1,0.017241379310344827
737,Multiple-pathway,5,1,0.09259259259259259
738,Multiple-pathway,5,1,0.039473684210526314
739,Multiple-pathway,5,1,0.0
740,Multiple-pathway,5,1,0.047619047619047616
741,Multiple-pathway,5,1,0.09302325581395349
742,Multiple-pathway,5,1,0.06818181818181818
743,Multiple-pathway,5,1,0.05263157894736842
744,Multiple-pathway,5,1,0.09302325581395349
745,Multiple-pathway,5,1,0.058823529411764705
746,Multiple-pathway,5,1,0.04878048780487805
747,Multiple-pathway,5,1,0.03571428571428571
748,Multiple-pathway,5,1,0.02564102564102564
749,Multiple-pathway,5,1,0.11764705882352941
750,Multiple-pathway,5,1,0.11363636363636363
751,Multiple-pathway,5,1,0.07407407407407407
752,Multiple-pathway,5,1,0.14285714285714285
753,Multiple-pathway,5,1,0.044444444444444446
754,Multiple-pathway,5,1,0.06666666666666667
755,Multiple-pathway,5,1,0.04878048780487805
756,Multiple-pathway,5,1,0.04878048780487805
757,Multiple-pathway,5,1,0.06818181818181818
758,Multiple-pathway,5,1,0.09302325581395349
759,Multiple-pathway,5,1,0.03076923076923077
760,Multiple-pathway,5,1,0.10344827586206896
761,Multiple-pathway,5,1,0.13513513513513514
762,Multiple-pathway,5,1,0.07142857142857142
763,Multiple-pathway,5,1,0.0
764,Multiple-pathway,5,1,0.06666666666666667
765,Multiple-pathway,5,1,0.09375
766,Multiple-pathway,5,1,0.07692307692307693
767,Multiple-pathway,5,1,0.10714285714285714
768,Multiple-pathway,5,1,0.10714285714285714
769,Multiple-pathway,5,1,0.10256410256410256
770,Multiple-pathway,5,1,0.05263157894736842
771,Multiple-pathway,5,1,0.09375
772,Multiple-pathway,5,1,0.05
773,Multiple-pathway,5,1,0.05714285714285714
774,Multiple-pathway,5,1,0.029411764705882353
775,Multiple-pathway,5,1,0.03225806451612903
776,Multiple-pathway,5,1,0.07142857142857142
777,Multiple-pathway,5,1,0.10344827586206896
778,Multiple-pathway,5,1,0.02631578947368421
779,Multiple-pathway,5,1,0.0
780,Multiple-pathway,5,1,0.04878048780487805
781,Multiple-pathway,5,1,0.02
782,Multiple-pathway,5,1,0.14285714285714285
783,Multiple-pathway,5,1,0.13333333333333333
784,Multiple-pathway,5,1,0.03571428571428571
785,Multiple-pathway,5,1,0.024390243902439025
786,Multiple-pathway,5,1,0.024390243902439025
787,Multiple-pathway,5,1,0.0425531914893617
788,Multiple-pathway,5,1,0.05263157894736842
789,Multiple-pathway,5,1,0.0
790,Multiple-pathway,5,1,0.038461538461538464
791,Multiple-pathway,5,1,0.0975609756097561
792,Multiple-pathway,5,1,0.07692307692307693
793,Multiple-pathway,5,1,0.047619047619047616
794,Multiple-pathway,5,1,0.045454545454545456
795,Multiple-pathway,5,1,0.021739130434782608
796,Multiple-pathway,5,1,0.018867924528301886
797,Multiple-pathway,5,0,0.0625
798,Multiple-pathway,5,0,0.031746031746031744
799,Multiple-pathway,5,0,0.058823529411764705
800,Multiple-pathway,5,0,0.08
801,Multiple-pathway,5,0,0.03571428571428571
802,Multiple-pathway,5,0,0.05263157894736842
803,Multiple-pathway,5,0,0.06521739130434782
804,Multiple-pathway,5,0,0.047619047619047616
805,Multiple-pathway,5,0,0.06451612903225806
806,Multiple-pathway,5,0,0.08928571428571429
807,Multiple-pathway,5,0,0.09523809523809523
808,Multiple-pathway,5,0,0.08
809,Multiple-pathway,5,0,0.058823529411764705
810,Multiple-pathway,5,0,0.04878048780487805
811,Multiple-pathway,5,1,0.05555555555555555
812,Multiple-pathway,5,1,0.024390243902439025
813,Multiple-pathway,5,1,0.022727272727272728
814,Multiple-pathway,5,1,0.07692307692307693
815,Multiple-pathway,5,0,0.06382978723404255
816,Multiple-pathway,5,1,0.0847457627118644
817,Multiple-pathway,5,0,0.08695652173913043
818,Multiple-pathway,5,0,0.05
819,Multiple-pathway,5,0,0.07246376811594203
820,Multiple-pathway,5,0,0.041666666666666664
821,Multiple-pathway,5,0,0.0196078431372549
822,Multiple-pathway,5,0,0.044444444444444446
823,Multiple-pathway,5,0,0.02127659574468085
824,Multiple-pathway,5,0,0.11267605633802817
825,Multiple-pathway,5,0,0.0967741935483871
826,Multiple-pathway,5,0,0.05128205128205128
827,Multiple-pathway,5,0,0.08333333333333333
828,Multiple-pathway,5,0,0.05454545454545454
829,Multiple-pathway,5,0,0.057692307692307696
830,Multiple-pathway,5,0,0.09803921568627451
831,Multiple-pathway,5,0,0.10126582278481013
832,Multiple-pathway,5,0,0.11764705882352941
833,Multiple-pathway,5,0,0.020833333333333332
834,Multiple-pathway,5,0,0.058823529411764705
835,Multiple-pathway,5,0,0.03333333333333333
836,Multiple-pathway,5,0,0.10344827586206896
837,Multiple-pathway,5,0,0.01694915254237288
838,Multiple-pathway,5,1,0.046511627906976744
839,Multiple-pathway,5,1,0.05
840,Multiple-pathway,5,1,0.06060606060606061
841,Multiple-pathway,5,1,0.10909090909090909
842,Multiple-pathway,5,1,0.09090909090909091
843,Multiple-pathway,5,1,0.057692307692307696
844,Multiple-pathway,5,1,0.07317073170731707
845,Multiple-pathway,5,1,0.025
846,Multiple-pathway,5,1,0.023255813953488372
847,Multiple-pathway,5,1,0.1
848,Multiple-pathway,5,1,0.08620689655172414
849,Multiple-pathway,5,1,0.06666666666666667
850,Multiple-pathway,5,1,0.047619047619047616
851,Multiple-pathway,5,1,0.0625
852,Multiple-pathway,5,1,0.08
853,Multiple-pathway,5,1,0.038461538461538464
854,Multiple-pathway,5,1,0.08928571428571429
855,Multiple-pathway,5,1,0.0
856,Multiple-pathway,5,1,0.0
857,Multiple-pathway,5,1,0.08333333333333333
858,Multiple-pathway,5,1,0.03636363636363636
859,Multiple-pathway,5,1,0.025
860,Multiple-pathway,5,1,0.11627906976744186
861,Multiple-pathway,5,1,0.03571428571428571
862,Multiple-pathway,5,1,0.125
863,Multiple-pathway,5,1,0.0784313725490196
864,Multiple-pathway,5,1,0.0784313725490196
865,Multiple-pathway,5,1,0.08771929824561403
866,Multiple-pathway,5,1,0.03125
867,Multiple-pathway,5,1,0.0
868,Multiple-pathway,5,1,0.05263157894736842
869,Multiple-pathway,5,1,0.017543859649122806
870,Multiple-pathway,5,1,0.057692307692307696
871,Multiple-pathway,5,1,0.043478260869565216
872,Multiple-pathway,5,1,0.09302325581395349
873,Multiple-pathway,5,1,0.1111111111111111
874,Multiple-pathway,5,1,0.1702127659574468
875,Multiple-pathway,5,1,0.034482758620689655
876,Multiple-pathway,5,1,0.07017543859649122
877,Multiple-pathway,5,1,0.05660377358490566
878,Multiple-pathway,5,1,0.07692307692307693
879,Multiple-pathway,5,1,0.1111111111111111
880,Multiple-pathway,5,1,0.1111111111111111
881,Multiple-pathway,5,1,0.05263157894736842
882,Multiple-pathway,5,1,0.06451612903225806
883,Multiple-pathway,5,0,0.07407407407407407
884,Multiple-pathway,5,1,0.10416666666666667
885,Multiple-pathway,5,1,0.09090909090909091
886,Multiple-pathway,5,1,0.14285714285714285
887,Multiple-pathway,5,1,0.10344827586206896
888,Multiple-pathway,5,1,0.05405405405405406
889,Multiple-pathway,5,1,0.0
890,Multiple-pathway,5,1,0.0
891,Multiple-pathway,5,1,0.13333333333333333
892,Multiple-pathway,5,1,0.06060606060606061
893,Multiple-pathway,5,1,0.03225806451612903
894,Multiple-pathway,5,1,0.07692307692307693
895,Multiple-pathway,5,1,0.13636363636363635
896,Multiple-pathway,5,1,0.125
897,Multiple-pathway,5,1,0.06666666666666667
898,Multiple-pathway,5,1,0.08823529411764706
899,Multiple-pathway,5,1,0.08571428571428572
900,Multiple-pathway,5,1,0.03125
901,Multiple-pathway,5,1,0.06451612903225806
902,Multiple-pathway,5,1,0.027777777777777776
903,Multiple-pathway,5,1,0.027777777777777776
904,Multiple-pathway,5,1,0.043478260869565216
905,Multiple-pathway,5,1,0.03636363636363636
906,Multiple-pathway,5,1,0.02631578947368421
907,Multiple-pathway,5,1,0.046511627906976744
908,Multiple-pathway,5,1,0.0
909,Multiple-pathway,5,1,0.024390243902439025
910,Multiple-pathway,5,1,0.0
911,Multiple-pathway,5,1,0.06666666666666667
912,Multiple-pathway,5,1,0.06896551724137931
913,Multiple-pathway,5,1,0.030303030303030304
914,Multiple-pathway,5,1,0.08333333333333333
915,Multiple-pathway,5,1,0.023255813953488372
916,Multiple-pathway,5,1,0.06666666666666667
917,Multiple-pathway,5,1,0.046511627906976744
918,Multiple-pathway,5,1,0.0
919,Multiple-pathway,5,1,0.023255813953488372
920,Multiple-pathway,5,1,0.023255813953488372
921,Multiple-pathway,5,1,0.0
922,Multiple-pathway,5,1,0.07407407407407407
923,Multiple-pathway,5,1,0.10526315789473684
924,Multiple-pathway,5,1,0.0
925,Multiple-pathway,5,1,0.03225806451612903
926,Multiple-pathway,5,1,0.02564102564102564
927,Multiple-pathway,5,1,0.0
928,Multiple-pathway,5,1,0.047619047619047616
929,Multiple-pathway,5,1,0.08695652173913043
930,Multiple-pathway,5,1,0.1323529411764706
931,Multiple-pathway,5,1,0.07692307692307693
932,Multiple-pathway,5,1,0.1
933,Multiple-pathway,5,1,0.07142857142857142
934,Multiple-pathway,5,1,0.125
935,Multiple-pathway,5,1,0.11538461538461539
936,Multiple-pathway,5,1,0.18421052631578946
937,Multiple-pathway,5,1,0.18181818181818182
938,Multiple-pathway,5,1,0.05555555555555555
939,Multiple-pathway,5,1,0.07894736842105263
940,Multiple-pathway,5,1,0.07142857142857142
941,Multiple-pathway,5,1,0.0
942,Multiple-pathway,5,1,0.12121212121212122
943,Multiple-pathway,5,1,0.0784313725490196
944,Multiple-pathway,5,1,0.04
945,Multiple-pathway,5,1,0.0975609756097561
946,Multiple-pathway,5,1,0.1
947,Multiple-pathway,5,1,0.06818181818181818
948,Multiple-pathway,5,1,0.07272727272727272
949,Multiple-pathway,5,1,0.06060606060606061
950,Multiple-pathway,5,1,0.14
951,Multiple-pathway,5,1,0.08163265306122448
952,Multiple-pathway,5,1,0.08695652173913043
953,Multiple-pathway,5,1,0.05555555555555555
954,Multiple-pathway,5,1,0.13636363636363635
955,Multiple-pathway,5,1,0.10344827586206896
956,Multiple-pathway,5,1,0.16666666666666666
957,Multiple-pathway,5,1,0.13043478260869565
958,Multiple-pathway,5,1,0.07272727272727272
959,Multiple-pathway,5,1,0.0
960,Multiple-pathway,5,1,0.08163265306122448
961,Multiple-pathway,5,1,0.046511627906976744
962,Multiple-pathway,5,1,0.0784313725490196
963,Multiple-pathway,5,1,0.0196078431372549
964,Multiple-pathway,5,1,0.07142857142857142
965,Multiple-pathway,5,1,0.047619047619047616
966,Multiple-pathway,5,1,0.11904761904761904
967,Multiple-pathway,5,1,0.13043478260869565
968,Multiple-pathway,5,1,0.2127659574468085
969,Multiple-pathway,5,1,0.05454545454545454
970,Multiple-pathway,5,1,0.08823529411764706
971,Multiple-pathway,5,1,0.0
972,Multiple-pathway,5,1,0.0
973,Multiple-pathway,5,1,0.08333333333333333
974,Multiple-pathway,5,1,0.15217391304347827
975,Multiple-pathway,5,1,0.07692307692307693
976,Multiple-pathway,5,1,0.04081632653061224
977,Multiple-pathway,5,1,0.043478260869565216
978,Multiple-pathway,5,1,0.07894736842105263
979,Multiple-pathway,5,1,0.08928571428571429
980,Multiple-pathway,5,1,0.12962962962962962
981,Multiple-pathway,5,1,0.07936507936507936
982,Multiple-pathway,5,1,0.15
983,Multiple-pathway,5,1,0.05405405405405406
984,Multiple-pathway,5,1,0.12195121951219512
985,Multiple-pathway,5,1,0.10344827586206896
986,Multiple-pathway,5,1,0.07017543859649122
987,Multiple-pathway,5,1,0.038461538461538464
988,Multiple-pathway,5,1,0.06
989,Multiple-pathway,5,1,0.09803921568627451
990,Multiple-pathway,5,1,0.07017543859649122
991,Multiple-pathway,5,1,0.06451612903225806
992,Multiple-pathway,5,1,0.038461538461538464
993,Multiple-pathway,5,1,0.08064516129032258
994,Multiple-pathway,5,1,0.09259259259259259
995,Multiple-pathway,5,1,0.21052631578947367
996,Multiple-pathway,5,1,0.0
997,Multiple-pathway,5,1,0.045454545454545456
998,Multiple-pathway,5,1,0.08571428571428572
999,Multiple-pathway,5,1,0.01818181818181818
1000,Multiple-pathway,5,1,0.0392156862745098
1001,Multiple-pathway,5,1,0.022222222222222223
1002,Multiple-pathway,5,1,0.07142857142857142
1003,Multiple-pathway,5,1,0.09090909090909091
1004,Multiple-pathway,5,1,0.045454545454545456
1005,Multiple-pathway,5,1,0.10416666666666667
1006,Multiple-pathway,5,1,0.05357142857142857
1007,Multiple-pathway,5,1,0.058823529411764705
1008,Multiple-pathway,5,1,0.10204081632653061
1009,Multiple-pathway,5,1,0.07407407407407407
1010,Multiple-pathway,5,1,0.07407407407407407
1011,Multiple-pathway,5,1,0.05405405405405406
1012,Multiple-pathway,5,1,0.04878048780487805
1013,Multiple-pathway,5,1,0.14285714285714285
1014,Multiple-pathway,5,1,0.05454545454545454
1015,Multiple-pathway,5,1,0.03333333333333333
1016,Multiple-pathway,5,1,0.06896551724137931
1017,Multiple-pathway,5,1,0.03125
1018,Multiple-pathway,5,1,0.07692307692307693
1019,Multiple-pathway,5,1,0.06818181818181818
1020,Multiple-pathway,5,1,0.09090909090909091
1021,Multiple-pathway,5,1,0.075
1022,Multiple-pathway,5,1,0.13157894736842105
1023,Multiple-pathway,5,1,0.11904761904761904
1024,Multiple-pathway,5,1,0.06818181818181818
1025,Multiple-pathway,5,1,0.03076923076923077
1026,Multiple-pathway,5,1,0.05714285714285714
1027,Multiple-pathway,5,1,0.03225806451612903
1028,Multiple-pathway,5,1,0.12903225806451613
1029,Multiple-pathway,5,1,0.029411764705882353
1030,Multiple-pathway,5,1,0.11627906976744186
1031,Multiple-pathway,5,1,0.12903225806451613
1032,Multiple-pathway,5,1,0.10526315789473684
1033,Multiple-pathway,5,1,0.10714285714285714
1034,Multiple-pathway,5,1,0.05555555555555555
1035,Multiple-pathway,5,1,0.05405405405405406
1036,Multiple-pathway,5,1,0.0975609756097561
1037,Multiple-pathway,5,1,0.0625
1038,Multiple-pathway,5,1,0.09375
1039,Multiple-pathway,5,1,0.07692307692307693
1040,Multiple-pathway,5,1,0.06451612903225806
1041,Multiple-pathway,5,1,0.06172839506172839
1042,Multiple-pathway,5,1,0.04081632653061224
1043,Multiple-pathway,5,1,0.06666666666666667
1044,Multiple-pathway,5,1,0.08
1045,Multiple-pathway,5,1,0.10204081632653061
1046,Multiple-pathway,5,1,0.06349206349206349
1047,Multiple-pathway,5,1,0.125
1048,Multiple-pathway,5,1,0.22
1049,Multiple-pathway,5,1,0.08695652173913043
1050,Multiple-pathway,5,1,0.0
1051,Multiple-pathway,5,1,0.1
1052,Multiple-pathway,5,1,0.07692307692307693
1053,Multiple-pathway,5,1,0.07692307692307693
1054,Multiple-pathway,5,1,0.08888888888888889
1055,Multiple-pathway,5,1,0.0
1056,Multiple-pathway,5,1,0.0
1057,Multiple-pathway,5,1,0.08
